Classification Method,Accuracy,Recall,Precision,F1 Score,Accuracy_std,Recall_std,Precision_std,F1_std,error,Transfer Learning Method
RandomForestClassifier,0.8823333333333334,0.9016666666666667,0.8845436986764923,0.8861693919233214,0.12000277774562831,0.12666885963013955,0.13380393151684922,0.10909154237595352,,resnet101
NearestCentroid,0.8805000000000002,0.9213333333333333,0.8674044254685178,0.8875472531509899,0.11305861311726763,0.11166616915312054,0.12670744004815207,0.09973047497758289,,resnet101
ExtraTreesClassifier,0.8790000000000001,0.908,0.8762114395519621,0.8846209470973656,0.11672189169131898,0.12006664815842909,0.13231850305350581,0.1037487566122808,,resnet101
GradientBoostingClassifier,0.8768333333333332,0.9016666666666667,0.875734586317574,0.8817852196800118,0.1152110382443164,0.11868024266911488,0.13114576844191084,0.1032663988913532,,resnet101
HistGradientBoostingClassifier,0.8761666666666666,0.9043333333333333,0.8740210340184296,0.8820340397328493,0.12133527928842461,0.1203979512561018,0.13496990228716155,0.10722625467862376,,resnet101
GaussianNB,0.8751666666666666,0.924,0.8569320489980361,0.883670688028855,0.11202789831109036,0.10547037498748167,0.12381118466414773,0.09721579287836249,,resnet101
MLPClassifier,0.8743333333333334,0.9099999999999999,0.8643464783041063,0.8803851291436805,0.11519114549304561,0.1209131920015347,0.12735665750748196,0.10392160207111277,,resnet101
KNeighborsClassifier,0.8605,0.9243333333333332,0.8367256795981973,0.8725727503642549,0.11132048329036308,0.0964486046209759,0.1282533808033169,0.09379970777376373,,resnet101
BaggingClassifier,0.8594999999999999,0.8693333333333333,0.8692582152347574,0.8610567913458569,0.11217062895428555,0.13088417271261896,0.12659233952366775,0.1042018434462144,,resnet101
AdaBoostClassifier,0.8588333333333333,0.8823333333333334,0.8575126568959389,0.8634298368545364,0.1087225061030757,0.11654326807385029,0.12412048963592126,0.09914642856505387,,resnet101
BernoulliNB,0.8371666666666666,0.924,0.804406666257916,0.8543403801753866,0.10734950706298875,0.0863944442658207,0.12369670895948974,0.0873765082887297,,resnet101
LogisticRegression,0.8351666666666666,0.8469999999999999,0.8440401361419786,0.8383855413902419,0.09626482569800181,0.1071494283699171,0.11784563343801299,0.08677862227330578,,resnet101
PassiveAggressiveClassifier,0.8286666666666667,0.8426666666666666,0.8345896418836787,0.8323942202497745,0.09300179209742862,0.10071742649611339,0.11329452435396117,0.08374627281982436,,resnet101
SGDClassifier,0.8254999999999999,0.7963333333333333,0.8607666123979749,0.8195173274056046,0.09951004974373191,0.125436570956533,0.12585707817121553,0.09958206624958556,,resnet101
Perceptron,0.8236666666666668,0.8386666666666667,0.8268965510976652,0.827370138578616,0.09540789624903523,0.10451156235874894,0.11584817839841077,0.0898469211779143,,resnet101
LinearSVC,0.8191666666666666,0.8300000000000001,0.8256742461992175,0.8218400810662221,0.09443472172176222,0.10667708282475669,0.11071013582414481,0.0873011096586319,,resnet101
DecisionTreeClassifier,0.7881666666666666,0.7696666666666666,0.8112786093215382,0.7854332285954106,0.09419969922103433,0.0940974671993531,0.11478937237354778,0.08841669738472338,,resnet101
RidgeClassifierCV,0.7741666666666667,0.7929999999999999,0.7725586449027455,0.7783876378581235,0.07804646052192246,0.09445104552094698,0.09107000277211726,0.07333489847258928,,resnet101
ExtraTreeClassifier,0.7628333333333334,0.7683333333333333,0.7756971859387561,0.7663301883480022,0.09068581292940295,0.08401388774085705,0.11582594820611092,0.07821241643917909,,resnet101
RidgeClassifier,0.6721666666666667,0.694,0.668492657567834,0.6781914382886263,0.06534970033086099,0.08879189152169245,0.06848188527342239,0.06507781666779504,,resnet101
LinearDiscriminantAnalysis,0.6100000000000001,0.6326666666666666,0.6106449871451746,0.6185507606756009,0.05094114250780011,0.06301322612489116,0.0634592866089936,0.04458609694942594,,resnet101
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2048 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",resnet101
SVC,0.8831666666666667,0.9066666666666666,0.8803805531606802,0.8880728969527866,0.12137510727767316,0.11882760622010356,0.1321565174521232,0.10951383058965206,,resnet152
LogisticRegressionCV,0.8818333333333334,0.9040000000000001,0.8818594008715944,0.886376267025177,0.11475444798931905,0.11740528097151337,0.12853460944406397,0.10295496603482183,,resnet152
NuSVC,0.8795,0.8936666666666667,0.8814732555790469,0.8822946745993623,0.12632200916704892,0.1324172697699712,0.13640187194104594,0.11812528439274783,,resnet152
RandomForestClassifier,0.876,0.8913333333333334,0.8797428221269312,0.878831072044893,0.11484337159801604,0.12626427312057306,0.12749876278323263,0.10554279251745918,,resnet152
MLPClassifier,0.8753333333333334,0.9153333333333334,0.8650996214069403,0.883497288633723,0.11118003417880389,0.1011731189595339,0.12706193808368796,0.0948896518864389,,resnet152
NearestCentroid,0.8734999999999999,0.8996666666666666,0.8696033243849213,0.8788301556701998,0.11251777637333579,0.11269871339105872,0.12754667554053695,0.10069517293979886,,resnet152
HistGradientBoostingClassifier,0.8726666666666667,0.8943333333333333,0.8733510158172525,0.8771683208360408,0.11583321342919453,0.12017625944142767,0.1294576353494111,0.10391675524689994,,resnet152
ExtraTreesClassifier,0.8716666666666667,0.8876666666666667,0.8738230284887925,0.8744910631509137,0.11802542099056457,0.12946943011125572,0.12825866199613487,0.10891127551327884,,resnet152
GradientBoostingClassifier,0.8703333333333333,0.8903333333333334,0.8736457543904234,0.8750634949592195,0.11676614806241292,0.11880375976093238,0.1335646396204537,0.1036328742212755,,resnet152
GaussianNB,0.8676666666666666,0.9066666666666666,0.8555168153148018,0.8744058234228363,0.10202450685987166,0.10667708282475669,0.11752691071205967,0.08968969040016346,,resnet152
KNeighborsClassifier,0.8633333333333333,0.9036666666666667,0.8504980886536332,0.8712651070064755,0.10171037311896954,0.0940974671993531,0.1178661051832267,0.0875532446155793,,resnet152
BaggingClassifier,0.8491666666666667,0.8373333333333333,0.8746627944303407,0.8478116233814893,0.11289929140610226,0.12988713048900058,0.1337640987400888,0.10652508130843201,,resnet152
AdaBoostClassifier,0.8474999999999999,0.8696666666666666,0.8461218545932748,0.8517838503412932,0.10752325329899574,0.11688028062936877,0.12132341858142753,0.09864851299158235,,resnet152
BernoulliNB,0.8391666666666666,0.8993333333333334,0.8209070339448745,0.8509972471133196,0.09633059396335797,0.09813596010977152,0.1222184267658958,0.08059232721896044,,resnet152
LogisticRegression,0.8343333333333331,0.8483333333333333,0.8390808211595682,0.8370923532003868,0.09582449234581594,0.11274602727664804,0.11717242160791608,0.08928510935913853,,resnet152
PassiveAggressiveClassifier,0.8281666666666666,0.8446666666666666,0.8327717828485431,0.8327499992812435,0.09488721375050138,0.09744742172063864,0.11931159690662456,0.08466338036380532,,resnet152
Perceptron,0.8266666666666668,0.8363333333333334,0.8363927731543411,0.8290521087685064,0.08745475020451053,0.10586626784139821,0.11696181134292534,0.07992020191177543,,resnet152
LinearSVC,0.821,0.836,0.8261951764623495,0.8248252586940914,0.09142756695876798,0.10091580649234289,0.11468545266877742,0.08262266505872616,,resnet152
SGDClassifier,0.8195,0.784,0.857905485651143,0.8124896868833098,0.08664438816218857,0.10883014288330231,0.11426239264347159,0.08481966778333815,,resnet152
DecisionTreeClassifier,0.7876666666666666,0.7916666666666667,0.792112169323449,0.7891683901312702,0.09637081162537406,0.09925556239660661,0.10890007495018224,0.09240277002567786,,resnet152
RidgeClassifierCV,0.7683333333333333,0.8033333333333333,0.7620497551534864,0.776001892479643,0.07139094246938238,0.09862386459000007,0.09372811024653674,0.06694717579652049,,resnet152
ExtraTreeClassifier,0.7493333333333333,0.7573333333333333,0.7579681393902364,0.7518795727056313,0.09454628496138809,0.10562827904180457,0.11219662039579767,0.08686996848830801,,resnet152
RidgeClassifier,0.6883333333333332,0.7120000000000001,0.6874197492963032,0.6961076377557605,0.043817804600413277,0.051730068625510245,0.0662260087661689,0.032913525311046514,,resnet152
LinearDiscriminantAnalysis,0.6206666666666667,0.636,0.6234496267589219,0.6270621672137802,0.05768304199098149,0.054990908339470096,0.06938766213749413,0.04664475369822019,,resnet152
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2048 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",resnet152
LogisticRegressionCV,0.8766666666666667,0.906,0.8736750825776234,0.8824097619120266,0.11540508365463514,0.1184229707446997,0.13119319911945113,0.10268275232765839,,resnet50
SVC,0.8755000000000001,0.9039999999999999,0.8724792054714907,0.8807013044677646,0.11858435815907595,0.1248358922746179,0.13247995865107523,0.10650367226605612,,resnet50
ExtraTreesClassifier,0.8738333333333334,0.8949999999999999,0.8772079134230862,0.8784631752336718,0.12555443706483121,0.12963410045200296,0.1381035702439621,0.11265826585881093,,resnet50
NuSVC,0.8713333333333333,0.8976666666666666,0.8707720539132943,0.876955403943153,0.12727660167263002,0.1276805910596177,0.13746090080860193,0.11303293791965165,,resnet50
RandomForestClassifier,0.8705,0.8926666666666666,0.8746258932582137,0.8748088842016954,0.1271111718142823,0.13727344972717773,0.13998107305739219,0.11497733612312523,,resnet50
HistGradientBoostingClassifier,0.8671666666666666,0.9006666666666667,0.8602775813292306,0.8736296532788078,0.11741912110044089,0.11926441212700457,0.13073109230944807,0.10501409934333983,,resnet50
GradientBoostingClassifier,0.8663333333333334,0.8936666666666667,0.8643862786256713,0.8724147433080256,0.11700142449275282,0.11504057255304902,0.13199963262337952,0.10403801663932047,,resnet50
MLPClassifier,0.8634999999999999,0.9023333333333333,0.8518929810737422,0.8704276829573245,0.11360127640127994,0.1182187238413047,0.12793195502650567,0.10224871222423937,,resnet50
NearestCentroid,0.8588333333333333,0.8933333333333333,0.8546582164939492,0.8661129902616587,0.12494898959175299,0.12420413304985735,0.13495738973838908,0.1085014410381134,,resnet50
GaussianNB,0.8568333333333333,0.9046666666666667,0.8437091913553465,0.866419773579574,0.12107263660023816,0.11469960767151734,0.13206098015746504,0.10384454885723675,,resnet50
BernoulliNB,0.8513333333333334,0.873,0.8520169792286836,0.8555228520732093,0.12667938532636897,0.1362387610043485,0.1366720992904019,0.11630174460790667,,resnet50
KNeighborsClassifier,0.849,0.906,0.8287770487405923,0.8607498619011267,0.1049952379872535,0.08581375181169973,0.12171312742545415,0.08769995299649398,,resnet50
AdaBoostClassifier,0.8450000000000001,0.865,0.8512046175189292,0.8506078288843716,0.1047854951794379,0.10604244433244643,0.127519486175969,0.09158535885345613,,resnet50
LogisticRegression,0.8388333333333333,0.8453333333333333,0.8497235197042065,0.8408669743804807,0.09437822842160157,0.10546405390779681,0.11876755864988343,0.08701332956956537,,resnet50
BaggingClassifier,0.8365,0.8309999999999998,0.8553113706905189,0.8350961106625752,0.12318786466206806,0.1428600713985542,0.13426751874726098,0.11941586296445625,,resnet50
Perceptron,0.8296666666666667,0.845,0.8338910945157071,0.8331462015204693,0.09308240077121632,0.10566456359631644,0.11605148938838661,0.08624339465334692,,resnet50
PassiveAggressiveClassifier,0.8290000000000001,0.8390000000000001,0.8374783882960368,0.8312423059052563,0.08999444427296609,0.1064377752492037,0.11319323550428355,0.0835683697554036,,resnet50
LinearSVC,0.8256666666666665,0.8306666666666667,0.8375616656550026,0.8262801173628065,0.0939716269235915,0.11723480711802277,0.11551360443112892,0.08981406643917718,,resnet50
SGDClassifier,0.8223333333333332,0.7923333333333333,0.8589959034827915,0.8162198026180919,0.10697663296253067,0.12988071450373223,0.1340154215761423,0.10700009320230969,,resnet50
DecisionTreeClassifier,0.7681666666666667,0.7763333333333333,0.777295654971479,0.7719606013731728,0.09603081102785015,0.09077995373429092,0.11668237641976993,0.08588440521993504,,resnet50
RidgeClassifierCV,0.7666666666666667,0.8046666666666666,0.7573783570464968,0.7764201662657262,0.09047098982546833,0.09089921158440632,0.09975070566131003,0.07998376601762511,,resnet50
ExtraTreeClassifier,0.7411666666666668,0.7443333333333333,0.7565348282373396,0.7425605181944064,0.1024804859473256,0.11668618884283893,0.1270020042634098,0.09565231176948777,,resnet50
RidgeClassifier,0.6983333333333334,0.7306666666666667,0.690397839304052,0.7079900379113904,0.0707695791518738,0.07490438349433674,0.07294387291384259,0.06472363442694927,,resnet50
LinearDiscriminantAnalysis,0.6303333333333333,0.6623333333333333,0.6259311153716091,0.6421088383999016,0.03652852766446156,0.03744774136491191,0.0449452200810836,0.0267767600522717,,resnet50
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2048 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",resnet50
ExtraTreesClassifier,0.8566666666666667,0.873,0.8598656883840604,0.8598860335996708,0.11410521460476727,0.12578155667664476,0.12814195289362745,0.1056388709890913,,vgg16
HistGradientBoostingClassifier,0.8566666666666667,0.881,0.854153525777674,0.8610397640219082,0.1132769467573463,0.1248559169603107,0.12670743412140195,0.10493778761461685,,vgg16
RandomForestClassifier,0.8550000000000001,0.8703333333333333,0.8601173829057525,0.8586048651939961,0.11813128290169374,0.12533023045804498,0.13200906367498852,0.10752442046291771,,vgg16
LogisticRegressionCV,0.8543333333333333,0.8813333333333333,0.8536084940645224,0.8601291077571627,0.10899082530194917,0.11472866540959442,0.1273328868439804,0.0970463339588924,,vgg16
GradientBoostingClassifier,0.8501666666666668,0.8709999999999999,0.8514298854499284,0.855148373960881,0.11321918270917404,0.11510430052782562,0.13010105873819622,0.10289280633935238,,vgg16
NearestCentroid,0.8446666666666666,0.8916666666666666,0.8322958111860992,0.8541520461403614,0.11069176422239671,0.11277558837502613,0.1284546644673978,0.09620896543138159,,vgg16
MLPClassifier,0.8424999999999999,0.8603333333333334,0.8463323609866784,0.8464812262644019,0.11320887774375293,0.12369721096289922,0.1320507396707648,0.10414634175237683,,vgg16
BernoulliNB,0.8396666666666667,0.8963333333333333,0.8226306867133346,0.8508477377762926,0.10901528944755104,0.11126994203287786,0.12446910010261805,0.09221342545951883,,vgg16
SVC,0.8376666666666667,0.8240000000000001,0.8640863150079909,0.8369326637854695,0.11353707177246851,0.11816936997377957,0.13646569270628225,0.10617674651894575,,vgg16
AdaBoostClassifier,0.8361666666666666,0.8593333333333332,0.8369144334477955,0.8416304850182785,0.1029348499456493,0.10959318713618407,0.12606958703257545,0.09372695513196999,,vgg16
LogisticRegression,0.836,0.8546666666666667,0.8354445725841921,0.8403948876817824,0.08461087400565014,0.0871550342780037,0.10293772870101386,0.07588580881023173,,vgg16
BaggingClassifier,0.8346666666666666,0.8236666666666668,0.8539641731350786,0.8316365973435446,0.11455420841971135,0.1394548911536152,0.1251964260578566,0.11253616942248035,,vgg16
NuSVC,0.8271666666666666,0.7976666666666665,0.8629080020845782,0.822739657071241,0.10915088944514684,0.1169144986731757,0.1323960388525602,0.10482728266891889,,vgg16
PassiveAggressiveClassifier,0.8251666666666667,0.844,0.8250665854419568,0.8294166372751006,0.07831719691953572,0.08708616422830896,0.09753239383925096,0.06930132010510527,,vgg16
Perceptron,0.8183333333333334,0.8433333333333334,0.8165097956473281,0.8250328976332169,0.08078778785600374,0.07348469228349536,0.10555698615427782,0.06855085639959688,,vgg16
KNeighborsClassifier,0.8150000000000001,0.9153333333333334,0.7749174989228902,0.8349740663073497,0.0990706818387761,0.08364209466530592,0.11125876577589462,0.08216526339795818,,vgg16
LinearSVC,0.8121666666666666,0.833,0.8099059072298751,0.8175119127009379,0.08122345720295339,0.0782368199762746,0.09777765965570628,0.07078893333855095,,vgg16
SGDClassifier,0.8071666666666667,0.7503333333333333,0.8620520576473609,0.7965257235552984,0.08327014270833615,0.08929912280270917,0.11697869462923162,0.07825730033492205,,vgg16
DecisionTreeClassifier,0.7578333333333332,0.7626666666666666,0.7677682172173965,0.7590816449093072,0.09364249391524483,0.10980588933811035,0.11108846592300893,0.08884287626501902,,vgg16
ExtraTreeClassifier,0.7360000000000001,0.7543333333333333,0.7338250739318297,0.7393060838733196,0.09966945369570358,0.12610445405826606,0.10745749216512046,0.1008507509573596,,vgg16
LinearDiscriminantAnalysis,0.7356666666666667,0.7696666666666665,0.725826119861624,0.7445897117975432,0.07034912934784625,0.07798076685952762,0.07623094937225974,0.06430973499532983,,vgg16
RidgeClassifierCV,0.7091666666666667,0.7376666666666666,0.7043608744724168,0.7176579204499234,0.06316314853879067,0.06867071185495797,0.06978803007049478,0.0536489153097321,,vgg16
RidgeClassifier,0.6951666666666666,0.7206666666666667,0.690372761597274,0.7030285867843192,0.06238522795234995,0.06646302230062469,0.06540154347467346,0.054837098507870476,,vgg16
GaussianNB,0.6811666666666667,0.901,0.6382343864835623,0.7429710711992324,0.0925684431470394,0.03858756276314948,0.09588468889193956,0.062001591320524053,,vgg16
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 4096 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",vgg16
HistGradientBoostingClassifier,0.8584999999999999,0.8803333333333333,0.858739995084553,0.8633668853547813,0.10947716656910703,0.11381710474851013,0.12446783407678193,0.09833151891306245,,vgg19
ExtraTreesClassifier,0.8563333333333333,0.876,0.8568481646643338,0.8600177104341414,0.11392687713324426,0.12539537471533788,0.12456330834686054,0.10459235423151894,,vgg19
GradientBoostingClassifier,0.8515,0.869,0.8516662589130783,0.854004507948811,0.11171503927403864,0.13163965967746952,0.12215391994987469,0.10656461665112282,,vgg19
LogisticRegressionCV,0.85,0.8733333333333334,0.8491916618058856,0.8543858590559955,0.10786565718522279,0.12077527340754257,0.12124261330559336,0.09867248499060086,,vgg19
RandomForestClassifier,0.8491666666666667,0.8640000000000001,0.852633446976973,0.8520107065093061,0.11392797432296131,0.1270590413941487,0.12436344453779705,0.10614704772688183,,vgg19
NearestCentroid,0.8421666666666667,0.8933333333333333,0.8257284581332545,0.8515439098913362,0.10551737613619223,0.11436782764396637,0.1181254903823359,0.09192212181007671,,vgg19
MLPClassifier,0.8389999999999999,0.8613333333333333,0.8396361671086044,0.8430101559960352,0.10681292056675541,0.12523045423005805,0.12212145276285478,0.09900231931970804,,vgg19
SVC,0.8354999999999999,0.8203333333333334,0.8617413334001081,0.8327449859862377,0.11248222081733628,0.13165991543872924,0.1300593289629308,0.10929011200332614,,vgg19
BernoulliNB,0.8341666666666667,0.8953333333333333,0.8148074239695529,0.8462305107067756,0.10188024015152956,0.10441583532523535,0.11976052087801473,0.08614921730539436,,vgg19
NuSVC,0.8263333333333334,0.7966666666666666,0.862064326929346,0.8199220369189284,0.11258774356030056,0.13569573808094837,0.12981502196761627,0.11283241211077451,,vgg19
BaggingClassifier,0.8208333333333334,0.807,0.8448599747743335,0.8188840304247529,0.09726038933365082,0.11153923076657828,0.11914967089978135,0.09241560626615326,,vgg19
AdaBoostClassifier,0.8190000000000002,0.8396666666666667,0.8208707508535532,0.8241129765413241,0.1008910303248014,0.10801697397477246,0.12055738153342245,0.0921608827939213,,vgg19
KNeighborsClassifier,0.8138333333333334,0.8586666666666666,0.8027245223552664,0.8232257014541997,0.10244795426621918,0.11270610749496525,0.1162915914042888,0.09083980931232348,,vgg19
LogisticRegression,0.8089999999999999,0.8266666666666665,0.8060896091321595,0.8135188661126792,0.09364293886887576,0.09048020041239224,0.09892247380270122,0.08402934121526384,,vgg19
Perceptron,0.8066666666666666,0.8196666666666668,0.8074734536267659,0.8089894912812792,0.10049046389251734,0.11576268828944844,0.1088317357102057,0.09653467610244067,,vgg19
PassiveAggressiveClassifier,0.7955,0.8146666666666667,0.7915842951443126,0.8003972547538044,0.08621049820062521,0.08328265125462804,0.08971300547772443,0.0761119982587933,,vgg19
LinearSVC,0.7861666666666667,0.8109999999999999,0.7771918716027937,0.7915957477477729,0.08547270519489444,0.09082400563727631,0.08451273077284999,0.07864826303778977,,vgg19
SGDClassifier,0.7776666666666666,0.7006666666666667,0.8421788211682442,0.7588394152208376,0.09012398866746485,0.10505871374299865,0.12303478452592533,0.09316538874865868,,vgg19
ExtraTreeClassifier,0.752,0.763,0.757185211055396,0.7555738774656288,0.08161494961096281,0.08614522621712709,0.09857189155506052,0.07352731076580477,,vgg19
DecisionTreeClassifier,0.7491666666666666,0.7563333333333333,0.7515460801030395,0.7506895162084687,0.08551559312000745,0.10013823778490745,0.09811371237848657,0.08494118090412847,,vgg19
LinearDiscriminantAnalysis,0.7306666666666667,0.7633333333333334,0.7203887365637284,0.7391270763072596,0.08454190282536427,0.0921231060411375,0.08211884994397435,0.07906693980329785,,vgg19
RidgeClassifierCV,0.7013333333333334,0.744,0.6887984940775016,0.7138066648931173,0.06726316475853134,0.06945502141674136,0.06459714483385512,0.05936008224359038,,vgg19
RidgeClassifier,0.6788333333333333,0.7206666666666667,0.6684555315680745,0.6919515823846458,0.060654073784591464,0.0634875315842935,0.05941560402462284,0.05255086221950717,,vgg19
GaussianNB,0.6769999999999998,0.8780000000000001,0.6391222662799559,0.734602823983553,0.08775534171775527,0.06289674077406554,0.09657599638424287,0.060473510940803596,,vgg19
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 4096 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",vgg19
